COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode,Value
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2018,2018,USD,US Dollar,Units,0.1815969
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2000,2000,USD,US Dollar,Units,0.1685061
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2001,2001,USD,US Dollar,Units,0.1574262
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2002,2002,USD,US Dollar,Units,0.1512425
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2003,2003,USD,US Dollar,Units,0.1478622
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2004,2004,USD,US Dollar,Units,0.1481676
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2005,2005,USD,US Dollar,Units,0.14685
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2006,2006,USD,US Dollar,Units,0.1502515
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2007,2007,USD,US Dollar,Units,0.1483935
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2008,2008,USD,US Dollar,Units,0.148578
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2009,2009,USD,US Dollar,Units,0.1441232
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2010,2010,USD,US Dollar,Units,0.1478786
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2011,2011,USD,US Dollar,Units,0.1694658
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2012,2012,USD,US Dollar,Units,0.1725316
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2013,2013,USD,US Dollar,Units,0.1753901
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2014,2014,USD,US Dollar,Units,0.1712413
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2015,2015,USD,US Dollar,Units,0.1640317
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2016,2016,USD,US Dollar,Units,0.1580156
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2017,2017,USD,US Dollar,Units,0.1380224
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2018,2018,USD,US Dollar,Units,0.1353094
KOR,Korea,EPRICE_RES,"Residential electricity price, USD per kWh",2019,2019,USD,US Dollar,Units,0.1341317
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2007,2007,USD,US Dollar,Units,0.1394389
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2008,2008,USD,US Dollar,Units,0.1405442
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2009,2009,USD,US Dollar,Units,0.1539639
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2010,2010,USD,US Dollar,Units,0.1339578
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2011,2011,USD,US Dollar,Units,0.1298917
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2012,2012,USD,US Dollar,Units,0.1286466
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2013,2013,USD,US Dollar,Units,0.1283183
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2014,2014,USD,US Dollar,Units,0.1340175
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2015,2015,USD,US Dollar,Units,0.1205911
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2016,2016,USD,US Dollar,Units,0.1145379
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2017,2017,USD,US Dollar,Units,0.1125291
NLD,Netherlands,EPRICE_IND,"Industry electricity price, USD per kWh",2018,2018,USD,US Dollar,Units,0.113258
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2006,2006,USD,US Dollar,Units,0.07162016
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2007,2007,USD,US Dollar,Units,0.07239602
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2008,2008,USD,US Dollar,Units,0.07583489
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2009,2009,USD,US Dollar,Units,0.07508478
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2010,2010,USD,US Dollar,Units,0.07396933
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2011,2011,USD,US Dollar,Units,0.07279732
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2012,2012,USD,US Dollar,Units,0.06986717
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2013,2013,USD,US Dollar,Units,0.07037053
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2014,2014,USD,US Dollar,Units,0.07174946
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2015,2015,USD,US Dollar,Units,0.06911
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2016,2016,USD,US Dollar,Units,0.06694692
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2017,2017,USD,US Dollar,Units,0.06679723
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2018,2018,USD,US Dollar,Units,0.06575882
USA,United States,EPRICE_IND,"Industry electricity price, USD per kWh",2019,2019,USD,US Dollar,Units,0.06369977
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2000,2000,USD,US Dollar,Units,0.2036259
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2001,2001,USD,US Dollar,Units,0.2122462
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2002,2002,USD,US Dollar,Units,0.217904
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2003,2003,USD,US Dollar,Units,0.232315
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2004,2004,USD,US Dollar,Units,0.2351088
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2005,2005,USD,US Dollar,Units,0.2518078
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2006,2006,USD,US Dollar,Units,0.2591672
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2007,2007,USD,US Dollar,Units,0.3038982
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2008,2008,USD,US Dollar,Units,0.3153789
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2009,2009,USD,US Dollar,Units,0.3208838
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2010,2010,USD,US Dollar,Units,0.3353362
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2011,2011,USD,US Dollar,Units,0.3487425
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2012,2012,USD,US Dollar,Units,0.3580031
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2013,2013,USD,US Dollar,Units,0.3889904
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2014,2014,USD,US Dollar,Units,0.3894003
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2015,2015,USD,US Dollar,Units,0.379027
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2016,2016,USD,US Dollar,Units,0.3777305
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2017,2017,USD,US Dollar,Units,0.3832457
DEU,Germany,EPRICE_RES,"Residential electricity price, USD per kWh",2018,2018,USD,US Dollar,Units,0.3707866
NLD,Netherlands,EPEA_GDP,"National expenditure on environmental protection, % GDP",2013,2013,PC,Percentage,Units,2.555056
NLD,Netherlands,EPEA_GDP,"National expenditure on environmental protection, % GDP",2014,2014,PC,Percentage,Units,2.714486
NLD,Netherlands,EPEA_GDP,"National expenditure on environmental protection, % GDP",2015,2015,PC,Percentage,Units,2.631824
NLD,Netherlands,EPEA_GDP,"National expenditure on environmental protection, % GDP",2016,2016,PC,Percentage,Units,2.421291
DEU,Germany,EPEA_GDP,"National expenditure on environmental protection, % GDP",2010,2010,PC,Percentage,Units,2.032288
DEU,Germany,EPEA_GDP,"National expenditure on environmental protection, % GDP",2011,2011,PC,Percentage,Units,2.0389
DEU,Germany,EPEA_GDP,"National expenditure on environmental protection, % GDP",2012,2012,PC,Percentage,Units,2.077033
DEU,Germany,EPEA_GDP,"National expenditure on environmental protection, % GDP",2013,2013,PC,Percentage,Units,2.096395
DEU,Germany,EPEA_GDP,"National expenditure on environmental protection, % GDP",2014,2014,PC,Percentage,Units,2.159573
DEU,Germany,EPEA_GDP,"National expenditure on environmental protection, % GDP",2015,2015,PC,Percentage,Units,2.123779
DEU,Germany,EPEA_GDP,"National expenditure on environmental protection, % GDP",2016,2016,PC,Percentage,Units,2.112951
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2004,2004,PC,Percentage,Units,2.369078
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2005,2005,PC,Percentage,Units,2.39823
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2006,2006,PC,Percentage,Units,2.492501
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2007,2007,PC,Percentage,Units,2.494478
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2008,2008,PC,Percentage,Units,2.485018
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2009,2009,PC,Percentage,Units,2.581107
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2010,2010,PC,Percentage,Units,2.377181
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2011,2011,PC,Percentage,Units,2.330834
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2012,2012,PC,Percentage,Units,2.2963
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2013,2013,PC,Percentage,Units,2.228965
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2014,2014,PC,Percentage,Units,2.160176
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2015,2015,PC,Percentage,Units,2.103931
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2016,2016,PC,Percentage,Units,2.077584
KOR,Korea,EPEA_GDP,"National expenditure on environmental protection, % GDP",2017,2017,PC,Percentage,Units,2.020294
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2000,2000,,,Units,0.2475908
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2001,2001,,,Units,0.249202
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2002,2002,,,Units,0.2456203
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2003,2003,,,Units,0.2482282
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2004,2004,,,Units,0.2405079
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2005,2005,,,Units,0.2335332
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2006,2006,,,Units,0.2283114
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2007,2007,,,Units,0.2129069
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2008,2008,,,Units,0.2127676
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2009,2009,,,Units,0.2099629
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2010,2010,,,Units,0.2123608
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2011,2011,,,Units,0.1969084
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2012,2012,,,Units,0.1998131
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2013,2013,,,Units,0.2039034
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2014,2014,,,Units,0.188875
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2015,2015,,,Units,0.1873325
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2016,2016,,,Units,0.1844523
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2017,2017,,,Units,0.1761687
DEU,Germany,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2018,2018,,,Units,0.1680474
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2000,2000,,,Units,0.4098216
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2001,2001,,,Units,0.4034946
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2002,2002,,,Units,0.3661855
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2003,2003,,,Units,0.3565466
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2004,2004,,,Units,0.3559721
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2005,2005,,,Units,0.3396963
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2006,2006,,,Units,0.3276719
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2007,2007,,,Units,0.3181754
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2008,2008,,,Units,0.316264
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2009,2009,,,Units,0.3222784
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2010,2010,,,Units,0.3310892
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2011,2011,,,Units,0.3325614
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2012,2012,,,Units,0.3257241
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2013,2013,,,Units,0.31523
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2014,2014,,,Units,0.2991367
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2015,2015,,,Units,0.3009785
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2016,2016,,,Units,0.2959619
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2017,2017,,,Units,0.2921664
KOR,Korea,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2018,2018,,,Units,0.2873053
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2000,2000,,,Units,0.2253667
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2001,2001,,,Units,0.2270187
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2002,2002,,,Units,0.2269535
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2003,2003,,,Units,0.2306941
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2004,2004,,,Units,0.2285205
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2005,2005,,,Units,0.2184896
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2006,2006,,,Units,0.2058497
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2007,2007,,,Units,0.1994021
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2008,2008,,,Units,0.1960083
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2009,2009,,,Units,0.1976044
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2010,2010,,,Units,0.2080078
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2011,2011,,,Units,0.1900166
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2012,2012,,,Units,0.1904726
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2013,2013,,,Units,0.1902779
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2014,2014,,,Units,0.1788871
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2015,2015,,,Units,0.1852547
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2016,2016,,,Units,0.1814837
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2017,2017,,,Units,0.1736476
NLD,Netherlands,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2018,2018,,,Units,0.1640926
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2000,2000,,,Units,0.4167069
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2001,2001,,,Units,0.4105929
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2002,2002,,,Units,0.3924744
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2003,2003,,,Units,0.3860482
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2004,2004,,,Units,0.3770916
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2005,2005,,,Units,0.3652181
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2006,2006,,,Units,0.3488067
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2007,2007,,,Units,0.3475328
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2008,2008,,,Units,0.3373474
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2009,2009,,,Units,0.3215255
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2010,2010,,,Units,0.3276565
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2011,2011,,,Units,0.3091524
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2012,2012,,,Units,0.2890752
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2013,2013,,,Units,0.2916918
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2014,2014,,,Units,0.2849593
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2015,2015,,,Units,0.2704346
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2016,2016,,,Units,0.2612106
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2017,2017,,,Units,0.2510939
USA,United States,CO2_INTPROD,"CO2 intensity of GDP, CO2 emissions per unit of GDP",2018,2018,,,Units,0.2521414
